Object Identifier;Block;Level;Object Text;Generic Name;Signal Description;Producer;LRU Consumer(s);Data Type;Bus Name;TTP Mess #;TTP Slot #;TTP TDMA Round;PFCC TX Round;Tx Rate (ms);Update Rate (ms);Start Bit (LSB);Sig. Bits;Signed (Y/N);Resolution;Unit;Data Min (Calculated);Data Max (Calculated);Physical Min (Sensor);Physical Max (Sensor);PRs
TTP-35108;;3;REU_MFS2_Reserved;REUC_COM_M31_MCE_Solenoid_Driver_Open_Flt_Latched;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_MFS2_MON;DISC;TTP3;31;7;2,12;N/A;20;20;27;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35109;;3;REU_MFS2_Reserved;REUC_COM_M31_MCE_Solenoid_Short_Flt_Latched;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_MFS2_MON;DISC;TTP3;31;7;2,12;N/A;20;20;28;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35110;;3;REU_MFS2_Reserved;REUC_COM_M31_MCE_Desat_Flt_Latched;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_MFS2_MON;DISC;TTP3;31;7;2,12;N/A;20;20;29;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35111;;3;REU_MFS2_Reserved;REUC_COM_M31_MCE_Internal_DESAT_flt;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_MFS2_MON;DISC;TTP3;31;7;2,12;N/A;20;20;30;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35112;;3;REU_MFS2_Reserved;REUC_COM_M31_MCE_AC_Config_Flt;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_MFS2_MON;DISC;TTP3;31;7;2,12;N/A;20;20;31;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35113;;3;REU_MFS2_Spare;REUC_COM_M31_Spare_32;Spare;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,REU_MFS2_MON;DISC;TTP3;31;7;2,12;N/A;20;20;32;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36094;B2.1;2;REU_MFS2_NVM_Data_2;REUC_MSGBOX_32;NVM Supporting Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BNR;TTP3;32;7;3,13;N/A;20;20;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37028;B2.1;3;REU_MFS2_NVM_Count_32;REUC_COM_M32_NVM_Count;NVM Count;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BNR;TTP3;32;7;3,13;N/A;20;20;1;16;N;1;N/A;0;65535;N/A;N/A;
TTP-37005;B2.1;3;REU_MFS2_NVM_Value_32;REUC_COM_M32_NVM_Value;NVM Value;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BNR;TTP3;32;7;3,13;N/A;20;20;17;16;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35790;;2;REU_MFS2_Reserved_MCE_Config_Data;REUC_MSGBOX_33;Reserved for MCE Config Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;MIXED;TTP3;33;7;4,14;N/A;20;20;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36737;;3;REU_MFS2_Reserved;REUC_COM_M33_MCE_Config_ID;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BNR;TTP3;33;7;4,14;N/A;20;20;1;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37211;;3;REU_MFS2_Reserved;REUC_COM_M33_MCE_Config_Value1;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;33;7;4,14;N/A;20;20;5;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37212;;3;REU_MFS2_Reserved;REUC_COM_M33_MCE_Config_Value2;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;33;7;4,14;N/A;20;20;9;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37213;;3;REU_MFS2_Reserved;REUC_COM_M33_MCE_Config_Value3;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;33;7;4,14;N/A;20;20;13;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37214;;3;REU_MFS2_Reserved;REUC_COM_M33_MCE_Config_Value4;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;33;7;4,14;N/A;20;20;17;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37215;;3;REU_MFS2_Reserved;REUC_COM_M33_MCE_Config_Value5;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;33;7;4,14;N/A;20;20;21;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37216;;3;REU_MFS2_Reserved;REUC_COM_M33_MCE_Config_Value6;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;33;7;4,14;N/A;20;20;25;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37217;;3;REU_MFS2_Spare;REUC_COM_M33_Spare_29;Spare;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;DISC;TTP3;33;7;4,14;N/A;20;20;29;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35791;B3.0;2;REU_MFS2_Config_Data;REUC_MSGBOX_34;REU MFS2 Config Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;MIXED;TTP3;34;7;5,15;N/A;20;20;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37119;B3.0;3;REU_MFS2_Config_ID;REUC_COM_M34_Config_ID;Config Data ID;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BNR;TTP3;34;7;5,15;N/A;20;20;1;4;N;1;N/A;0;15;N/A;N/A;
TTP-37120;B3.0;3;REU_MFS2_Config_Value1;REUC_COM_M34_Config_Value1;BCD Config Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;34;7;5,15;N/A;20;20;5;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37121;B3.0;3;REU_MFS2_Config_Value2;REUC_COM_M34_Config_Value2;BCD Config Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;34;7;5,15;N/A;20;20;9;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37122;B3.0;3;REU_MFS2_Config_Value3;REUC_COM_M34_Config_Value3;BCD Config Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;34;7;5,15;N/A;20;20;13;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37123;B3.0;3;REU_MFS2_Config_Value4;REUC_COM_M34_Config_Value4;BCD Config Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;34;7;5,15;N/A;20;20;17;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37124;B3.0;3;REU_MFS2_Config_Value5;REUC_COM_M34_Config_Value5;BCD Config Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;34;7;5,15;N/A;20;20;21;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37125;B3.0;3;REU_MFS2_Config_Value6;REUC_COM_M34_Config_Value6;BCD Config Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;34;7;5,15;N/A;20;20;25;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-37126;B3.0;3;REU_MFS2_Config_Value7;REUC_COM_M34_Config_Value7;BCD Config Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON;BCD;TTP3;34;7;5,15;N/A;20;20;29;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35792;;2;REU_MFS2_Spare4_20ms;REUC_MSGBOX_35;20ms Spare Message;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;35;7;10,20;N/A;20;20;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36739;;3;REU_MFS2_Spare;REUC_COM_M35_Spare_1;Spare;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;35;7;10,20;N/A;20;20;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35793;;2;REU_MFS2_Reserved_DCM_EHSV_Cmd;REUC_MSGBOX_36;MFS2 Reserved DCM EHSV Command;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;36;7;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36740;;3;REU_MFS2_Reserved;REUC_COM_M36_Ch1_DCM_EHSV_Command;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;36;7;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;1;16;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38195;;3;REU_MFS2_Reserved;REUC_COM_M36_Ch2_DCM_EHSV_Command;Reserved;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;36;7;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20;N/A;2;2;17;16;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35794;;2;REU_MFS2_Spare6_10ms;REUC_MSGBOX_37;10ms Spare Message;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;37;7;1,6,11,16;N/A;10;10;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36741;;3;REU_MFS2_Spare;REUC_COM_M37_Spare_1;Spare;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;37;7;1,6,11,16;N/A;10;10;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35795;;2;REU_MFS2_Spare7_10ms;REUC_MSGBOX_38;10ms Spare Message;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;38;7;2,7,12,17;N/A;10;10;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36742;;3;REU_MFS2_Spare;REUC_COM_M38_Spare_1;Spare;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;38;7;2,7,12,17;N/A;10;10;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35796;RCI Post Cert;2;REU_MFS2_IBIT_Status;REUC_MSGBOX_39;IBIT Status;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;BNR;TTP3;39;7;3,8,13,18;N/A;10;10;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36743;RCI Post Cert;3;REU_MFS2_REU_IBIT_In_Progress_Status;REUC_COM_M39_REU_IBIT_In_Progress_Status;"0 = Null;
1 = LAilActrIntegTest;
2 = RAilActrIntegTest;
3 = LElevActrIntegTest;
4 = RElevActrIntegTest;
5 = RudActrIntegTest;
6 = MFS1ActrIntegTest;
7 = MFS2ActrIntegTest;
8 = MFS3ActrIntegTest;
9 = MFS4ActrIntegTest;
10 = GndSpoilerIntegTest;
11 = HorzStabIntegTest;";REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;39;7;3,8,13,18;N/A;10;10;1;5;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38739;RCI Post Cert;3;REU_MFS2_REU_IBIT_Status;REUC_COM_M39_REU_IBIT_Status;"0 = Null;
1 = CoreTestInProgress;
2 = WarmUpInProgress;
3 = RequestWarmUpInstruction;
4 = ReadyHistoricDataTransfer;
5 = IBITCannotContinue;
6 = ExecutionSeqHalted;";REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;BNR;TTP3;39;7;3,8,13,18;N/A;10;10;6;5;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38743;RCI Post Cert;3;REU_MFS2_IBIT_Pass;REUC_COM_M39_IBIT_Pass;IBIT Pass;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;39;7;3,8,13,18;N/A;10;10;11;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38744;RCI Post Cert;3;REU_MFS2_IBIT_Fail;REUC_COM_M39_IBIT_Fail;IBIT Fail;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;39;7;3,8,13,18;N/A;10;10;12;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38742;;3;REU_MFS2_Spare;REUC_COM_M39_Spare_27;Spare;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;39;7;3,8,13,18;N/A;10;10;13;4;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38740;RCI Post Cert;3;REU_MFS2_IBIT_Seq_State;REUC_COM_M39_IBIT_Seq_State;IBIT Seq State;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;BNR;TTP3;39;7;3,8,13,18;N/A;10;10;17;8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38741;RCI Post Cert;3;REU_MFS2_IBIT_Seq_Step;REUC_COM_M39_IBIT_Seq_Step;IBIT Seq Step;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;BNR;TTP3;39;7;3,8,13,18;N/A;10;10;25;8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-35797;RCI Post Cert;2;REU_MFS2_IBIT_HistDisc_Data;REUC_MSGBOX_40;REU MFS2 IBIT HistDisc Data;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;1;32;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-36744;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_01;REUC_COM_M40_IBIT_HistDisc_01;IBIT HistDisc 01;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;1;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-39143;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_01_Valid;REUC_COM_M40_IBIT_HistDisc_01_Valid;IBIT HistDisc 01 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;2;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38497;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_02;REUC_COM_M40_IBIT_HistDisc_02;IBIT HistDisc 02;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;3;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38498;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_02_Valid;REUC_COM_M40_IBIT_HistDisc_02_Valid;IBIT HistDisc 02 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;4;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38499;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_03;REUC_COM_M40_IBIT_HistDisc_03;IBIT HistDisc 03;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;5;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38500;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_03_Valid;REUC_COM_M40_IBIT_HistDisc_03_Valid;IBIT HistDisc 03 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;6;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38501;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_04;REUC_COM_M40_IBIT_HistDisc_04;IBIT HistDisc 04;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;7;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38502;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_04_Valid;REUC_COM_M40_IBIT_HistDisc_04_Valid;IBIT HistDisc 04 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;8;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38503;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_05;REUC_COM_M40_IBIT_HistDisc_05;IBIT HistDisc 05;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;9;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38504;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_05_Valid;REUC_COM_M40_IBIT_HistDisc_05_Valid;IBIT HistDisc 05 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;10;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38505;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_06;REUC_COM_M40_IBIT_HistDisc_06;IBIT HistDisc 06;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;11;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38506;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_06_Valid;REUC_COM_M40_IBIT_HistDisc_06_Valid;IBIT HistDisc 06 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;12;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38507;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_07;REUC_COM_M40_IBIT_HistDisc_07;IBIT HistDisc 07;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;13;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38508;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_07_Valid;REUC_COM_M40_IBIT_HistDisc_07_Valid;IBIT HistDisc 07 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;14;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38509;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_08;REUC_COM_M40_IBIT_HistDisc_08;IBIT HistDisc 08;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;15;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38510;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_08_Valid;REUC_COM_M40_IBIT_HistDisc_08_Valid;IBIT HistDisc 08 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;16;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38511;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_09;REUC_COM_M40_IBIT_HistDisc_09;IBIT HistDisc 09;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;17;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38512;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_09_Valid;REUC_COM_M40_IBIT_HistDisc_09_Valid;IBIT HistDisc 09 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;18;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38513;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_10;REUC_COM_M40_IBIT_HistDisc_10;IBIT HistDisc 10;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;19;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38514;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_10_Valid;REUC_COM_M40_IBIT_HistDisc_10_Valid;IBIT HistDisc 10 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;20;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38515;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_11;REUC_COM_M40_IBIT_HistDisc_11;IBIT HistDisc 11;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;21;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38516;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_11_Valid;REUC_COM_M40_IBIT_HistDisc_11_Valid;IBIT HistDisc 11 Valid;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;22;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
TTP-38517;RCI Post Cert;3;REU_MFS2_IBIT_HistDisc_12;REUC_COM_M40_IBIT_HistDisc_12;IBIT HistDisc 12;REU_MFS2_COM;PFCC1_COM,PFCC1_MON,PFCC2_COM,PFCC2_MON,PFCC3_COM,PFCC3_MON,IIM3,REU_MFS2_MON;DISC;TTP3;40;7;4,14;N/A;20;20;23;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;
